,user_id,date,year,month,day,hour,minute,second,hour_period,duration_min
1434,9820,2016-08-27,2016,Aug,Saturday,18,49,21,18:30-19:00,0.167
1435,389,2018-11-01,2018,Nov,Thursday,13,55,44,13:30-14:00,0.167
1436,9820,2018-05-26,2018,May,Saturday,9,29,18,09:00-09:30,0.5
1437,389,2017-08-17,2017,Aug,Thursday,21,32,45,21:30-22:00,1.0
1438,389,2018-08-19,2018,Aug,Sunday,10,25,3,10:00-10:30,0.167
1439,9820,2018-08-24,2018,Aug,Friday,7,34,44,07:30-08:00,1.617
1440,9820,2016-12-18,2016,Dec,Sunday,11,54,31,11:30-12:00,0.667
1441,9820,2017-02-27,2017,Feb,Monday,7,27,8,07:00-07:30,5.683
1442,9820,2017-01-02,2017,Jan,Monday,8,39,58,08:30-09:00,0.067
1443,389,2018-11-16,2018,Nov,Friday,19,20,58,19:00-19:30,2.317
1444,9820,2018-03-14,2018,Mar,Wednesday,10,20,43,10:00-10:30,1.25
1445,9820,2017-09-29,2017,Sep,Friday,16,49,18,16:30-17:00,5.833
1446,9820,2018-07-15,2018,Jul,Sunday,11,1,35,11:00-11:30,0.667
1447,9820,2018-01-11,2018,Jan,Thursday,6,44,41,06:30-07:00,0.833
1448,389,2018-11-12,2018,Nov,Monday,12,3,20,12:00-12:30,0.5
1449,9820,2017-04-26,2017,Apr,Wednesday,15,22,7,15:00-15:30,1.167
1450,9820,2017-01-28,2017,Jan,Saturday,15,5,36,15:00-15:30,7.667
1451,389,2018-04-18,2018,Apr,Wednesday,18,7,17,18:00-18:30,0.217
1452,9820,2017-08-22,2017,Aug,Tuesday,17,1,52,17:00-17:30,0.167
1453,389,2018-10-15,2018,Oct,Monday,22,39,5,22:30-23:00,8.183
1454,389,2017-11-07,2017,Nov,Tuesday,21,59,56,21:30-22:00,8.667
1455,9820,2017-04-19,2017,Apr,Wednesday,12,28,3,12:00-12:30,2.067
1456,389,2017-08-30,2017,Aug,Wednesday,14,27,4,14:00-14:30,0.167
1457,9820,2018-03-11,2018,Mar,Sunday,22,23,50,22:00-22:30,1.067
1458,389,2018-09-05,2018,Sep,Wednesday,18,5,21,18:00-18:30,0.117
1459,9820,2018-07-12,2018,Jul,Thursday,6,21,4,06:00-06:30,3.6
1460,389,2017-12-09,2017,Dec,Saturday,16,6,51,16:00-16:30,8.517
1461,9820,2017-04-28,2017,Apr,Friday,14,42,35,14:30-15:00,0.333
1462,389,2018-01-15,2018,Jan,Monday,12,35,28,12:30-13:00,0.167
1463,389,2018-03-22,2018,Mar,Thursday,21,12,16,21:00-21:30,0.167
1464,9820,2017-02-22,2017,Feb,Wednesday,6,29,4,06:00-06:30,9.317
1465,389,2018-08-16,2018,Aug,Thursday,8,52,14,08:30-09:00,0.167
1466,9820,2018-05-22,2018,May,Tuesday,9,27,23,09:00-09:30,0.833
1467,389,2017-08-10,2017,Aug,Thursday,15,31,31,15:30-16:00,0.167
1468,389,2017-07-04,2017,Jul,Tuesday,19,40,56,19:30-20:00,0.167
1469,9820,2017-12-22,2017,Dec,Friday,8,57,28,08:30-09:00,0.233
1470,389,2017-12-09,2017,Dec,Saturday,20,28,40,20:00-20:30,0.067
1471,389,2018-09-29,2018,Sep,Saturday,11,55,4,11:30-12:00,1.05
1472,389,2018-02-26,2018,Feb,Monday,21,51,52,21:30-22:00,12.117
1473,389,2018-10-04,2018,Oct,Thursday,6,17,16,06:00-06:30,0.333
1474,389,2017-11-26,2017,Nov,Sunday,15,49,13,15:30-16:00,1.333
1475,389,2018-06-26,2018,Jun,Tuesday,16,26,38,16:00-16:30,0.333
1476,9820,2018-03-21,2018,Mar,Wednesday,13,24,26,13:00-13:30,0.333
1477,389,2017-07-31,2017,Jul,Monday,17,10,7,17:00-17:30,0.333
1478,9820,2018-10-14,2018,Oct,Sunday,18,39,6,18:30-19:00,1.833
1479,389,2017-07-15,2017,Jul,Saturday,12,51,57,12:30-13:00,0.167
1480,9820,2018-08-03,2018,Aug,Friday,18,33,8,18:30-19:00,0.183
1481,9820,2017-09-04,2017,Sep,Monday,10,29,14,10:00-10:30,3.183
1482,9820,2017-04-14,2017,Apr,Friday,17,12,19,17:00-17:30,1.333
1483,389,2018-03-09,2018,Mar,Friday,17,1,1,17:00-17:30,2.5
1484,9820,2017-11-04,2017,Nov,Saturday,23,1,48,23:00-23:30,0.8
1485,9820,2018-01-20,2018,Jan,Saturday,10,34,43,10:30-11:00,0.267
1486,389,2018-11-12,2018,Nov,Monday,15,49,54,15:30-16:00,0.5
1487,9820,2018-06-25,2018,Jun,Monday,21,35,25,21:30-22:00,1.0
1488,389,2017-12-06,2017,Dec,Wednesday,13,31,43,13:30-14:00,0.167
1489,389,2017-10-02,2017,Oct,Monday,18,2,9,18:00-18:30,0.667
1490,9820,2017-09-12,2017,Sep,Tuesday,9,40,40,09:30-10:00,3.667
1491,9820,2018-05-05,2018,May,Saturday,20,38,49,20:30-21:00,3.667
1492,9820,2017-03-09,2017,Mar,Thursday,14,6,59,14:00-14:30,4.417
1493,389,2017-08-02,2017,Aug,Wednesday,19,59,51,19:30-20:00,0.5
1494,389,2018-11-02,2018,Nov,Friday,17,30,59,17:30-18:00,3.617
1495,389,2017-10-06,2017,Oct,Friday,16,18,27,16:00-16:30,0.167
1496,9820,2016-10-27,2016,Oct,Thursday,15,33,20,15:30-16:00,0.667
1497,389,2018-11-02,2018,Nov,Friday,13,47,33,13:30-14:00,0.533
1498,9820,2018-10-01,2018,Oct,Monday,21,5,8,21:00-21:30,2.667
1499,9820,2017-03-11,2017,Mar,Saturday,20,44,28,20:30-21:00,4.633
1500,389,2018-07-12,2018,Jul,Thursday,20,47,32,20:30-21:00,0.167
1501,9820,2018-04-22,2018,Apr,Sunday,5,39,23,05:30-06:00,1.167
1502,9820,2018-11-25,2018,Nov,Sunday,8,27,36,08:00-08:30,0.833
1503,389,2017-07-08,2017,Jul,Saturday,18,2,4,18:00-18:30,0.167
1504,9820,2018-07-28,2018,Jul,Saturday,10,56,7,10:30-11:00,0.8
1505,389,2018-12-20,2018,Dec,Thursday,8,43,26,08:30-09:00,0.167
1506,389,2018-01-14,2018,Jan,Sunday,9,22,27,09:00-09:30,7.817
1507,9820,2018-06-06,2018,Jun,Wednesday,20,46,15,20:30-21:00,1.55
1508,9820,2016-09-12,2016,Sep,Monday,12,12,27,12:00-12:30,3.0
1509,9820,2018-09-28,2018,Sep,Friday,7,4,7,07:00-07:30,0.167
1510,9820,2018-07-31,2018,Jul,Tuesday,4,47,5,04:30-05:00,3.517
1511,389,2018-04-05,2018,Apr,Thursday,10,34,7,10:30-11:00,0.167
1512,9820,2016-07-11,2016,Jul,Monday,9,12,51,09:00-09:30,1.95
1513,389,2018-04-15,2018,Apr,Sunday,18,43,14,18:30-19:00,2.217
1514,389,2018-11-12,2018,Nov,Monday,12,7,50,12:00-12:30,0.167
1515,389,2018-10-05,2018,Oct,Friday,8,28,5,08:00-08:30,1.167
1516,9820,2018-07-15,2018,Jul,Sunday,17,6,52,17:00-17:30,3.9
1517,9820,2018-06-20,2018,Jun,Wednesday,14,16,23,14:00-14:30,2.733
1518,9820,2017-03-26,2017,Mar,Sunday,11,58,25,11:30-12:00,0.5
1519,389,2018-06-23,2018,Jun,Saturday,15,8,31,15:00-15:30,0.667
1520,9820,2017-05-11,2017,May,Thursday,9,27,36,09:00-09:30,3.633
1521,389,2018-10-11,2018,Oct,Thursday,17,46,29,17:30-18:00,0.333
1522,9820,2016-10-27,2016,Oct,Thursday,18,25,35,18:00-18:30,0.167
1523,9820,2018-03-04,2018,Mar,Sunday,8,20,21,08:00-08:30,9.783
1524,389,2017-08-28,2017,Aug,Monday,13,25,2,13:00-13:30,0.5
1525,389,2018-09-03,2018,Sep,Monday,17,40,59,17:30-18:00,0.5
1526,9820,2017-05-29,2017,May,Monday,18,49,53,18:30-19:00,1.667
1527,9820,2017-04-14,2017,Apr,Friday,7,52,25,07:30-08:00,0.5
1528,389,2017-06-30,2017,Jun,Friday,11,20,20,11:00-11:30,0.583
1529,9820,2018-08-05,2018,Aug,Sunday,6,41,52,06:30-07:00,2.117
1530,9820,2017-11-11,2017,Nov,Saturday,11,47,35,11:30-12:00,1.167
1531,9820,2018-01-17,2018,Jan,Wednesday,21,56,33,21:30-22:00,1.333
1532,9820,2016-08-12,2016,Aug,Friday,14,2,16,14:00-14:30,2.267
1533,389,2018-07-04,2018,Jul,Wednesday,10,9,56,10:00-10:30,0.117
1534,9820,2018-11-02,2018,Nov,Friday,17,21,29,17:00-17:30,0.833
1535,9820,2018-06-30,2018,Jun,Saturday,7,45,37,07:30-08:00,1.967
1536,389,2018-11-04,2018,Nov,Sunday,15,26,57,15:00-15:30,0.367
1537,9820,2016-07-05,2016,Jul,Tuesday,11,50,51,11:30-12:00,0.5
1538,389,2018-03-18,2018,Mar,Sunday,12,55,58,12:30-13:00,0.167
1539,9820,2018-05-27,2018,May,Sunday,9,19,35,09:00-09:30,4.183
1540,389,2018-12-03,2018,Dec,Monday,19,7,17,19:00-19:30,0.167
1541,389,2018-08-27,2018,Aug,Monday,6,0,11,06:00-06:30,0.45
1542,389,2017-09-14,2017,Sep,Thursday,13,23,35,13:00-13:30,2.167
1543,9820,2018-01-10,2018,Jan,Wednesday,19,36,2,19:30-20:00,0.15
1544,389,2018-07-15,2018,Jul,Sunday,12,14,40,12:00-12:30,0.45
1545,9820,2018-06-09,2018,Jun,Saturday,19,29,2,19:00-19:30,13.183
1546,9820,2018-03-27,2018,Mar,Tuesday,15,12,6,15:00-15:30,0.717
1547,9820,2017-10-12,2017,Oct,Thursday,9,18,40,09:00-09:30,7.833
1548,9820,2016-09-05,2016,Sep,Monday,5,36,57,05:30-06:00,0.167
1549,389,2017-09-14,2017,Sep,Thursday,14,24,8,14:00-14:30,0.717
1550,9820,2018-08-28,2018,Aug,Tuesday,13,40,16,13:30-14:00,0.333
1551,9820,2018-11-15,2018,Nov,Thursday,11,32,57,11:30-12:00,7.667
1552,9820,2017-06-06,2017,Jun,Tuesday,7,16,18,07:00-07:30,0.167
1553,9820,2018-10-10,2018,Oct,Wednesday,5,11,38,05:00-05:30,2.667
1554,9820,2017-04-28,2017,Apr,Friday,16,18,12,16:00-16:30,2.0
1555,9820,2016-08-30,2016,Aug,Tuesday,15,37,0,15:30-16:00,2.333
1556,9820,2016-07-27,2016,Jul,Wednesday,7,6,0,07:00-07:30,6.667
1557,9820,2016-08-14,2016,Aug,Sunday,7,2,24,07:00-07:30,4.017
1558,9820,2018-02-23,2018,Feb,Friday,5,50,40,05:30-06:00,0.167
1559,389,2018-02-05,2018,Feb,Monday,20,14,26,20:00-20:30,0.5
1560,9820,2017-03-28,2017,Mar,Tuesday,5,43,41,05:30-06:00,0.333
1561,9820,2016-07-11,2016,Jul,Monday,14,28,37,14:00-14:30,3.667
1562,9820,2017-09-25,2017,Sep,Monday,14,6,10,14:00-14:30,4.433
1563,389,2018-11-08,2018,Nov,Thursday,10,23,13,10:00-10:30,0.167
1564,9820,2016-11-13,2016,Nov,Sunday,20,14,6,20:00-20:30,0.333
1565,389,2017-10-24,2017,Oct,Tuesday,16,16,34,16:00-16:30,1.333
1566,9820,2018-01-18,2018,Jan,Thursday,9,51,21,09:30-10:00,0.467
1567,9820,2016-08-12,2016,Aug,Friday,5,3,31,05:00-05:30,7.517
1568,9820,2017-03-28,2017,Mar,Tuesday,14,56,28,14:30-15:00,2.683
1569,389,2018-07-06,2018,Jul,Friday,0,59,0,00:30-01:00,1.0
1570,389,2018-11-23,2018,Nov,Friday,13,28,11,13:00-13:30,0.717
1571,389,2018-03-13,2018,Mar,Tuesday,19,55,36,19:30-20:00,0.167
1572,9820,2016-10-27,2016,Oct,Thursday,13,42,40,13:30-14:00,0.167
1573,9820,2017-03-02,2017,Mar,Thursday,6,15,7,06:00-06:30,0.817
1574,9820,2017-08-28,2017,Aug,Monday,13,14,26,13:00-13:30,3.333
1575,9820,2016-08-30,2016,Aug,Tuesday,18,39,49,18:30-19:00,3.167
1576,389,2018-04-25,2018,Apr,Wednesday,17,21,12,17:00-17:30,0.267
1577,389,2018-03-22,2018,Mar,Thursday,17,1,56,17:00-17:30,0.167
1578,9820,2018-09-18,2018,Sep,Tuesday,16,28,26,16:00-16:30,0.583
1579,389,2018-06-10,2018,Jun,Sunday,0,37,35,00:30-01:00,0.5
1580,9820,2016-07-28,2016,Jul,Thursday,15,11,41,15:00-15:30,0.333
1581,389,2018-08-30,2018,Aug,Thursday,10,33,2,10:30-11:00,0.167
1582,9820,2017-10-07,2017,Oct,Saturday,10,38,28,10:30-11:00,0.167
1583,9820,2017-10-18,2017,Oct,Wednesday,14,18,53,14:00-14:30,10.683
1584,9820,2018-10-10,2018,Oct,Wednesday,17,26,43,17:00-17:30,1.333
1585,389,2018-08-09,2018,Aug,Thursday,17,31,52,17:30-18:00,0.167
1586,9820,2016-07-02,2016,Jul,Saturday,14,42,53,14:30-15:00,0.833
1587,389,2018-07-07,2018,Jul,Saturday,15,32,29,15:30-16:00,0.2
1588,389,2017-12-23,2017,Dec,Saturday,12,1,9,12:00-12:30,2.183
1589,389,2018-03-27,2018,Mar,Tuesday,11,58,22,11:30-12:00,1.0
1590,9820,2017-02-09,2017,Feb,Thursday,17,26,9,17:00-17:30,1.1
1591,9820,2018-03-16,2018,Mar,Friday,20,33,13,20:30-21:00,0.167
1592,389,2017-11-16,2017,Nov,Thursday,18,53,34,18:30-19:00,5.167
1593,9820,2017-02-04,2017,Feb,Saturday,5,13,42,05:00-05:30,18.017
1594,389,2018-11-22,2018,Nov,Thursday,17,55,29,17:30-18:00,0.167
1595,389,2017-10-02,2017,Oct,Monday,17,35,0,17:30-18:00,0.167
1596,389,2017-10-08,2017,Oct,Sunday,11,14,34,11:00-11:30,0.383
1597,9820,2018-10-21,2018,Oct,Sunday,7,9,48,07:00-07:30,9.8
1598,9820,2018-07-06,2018,Jul,Friday,4,21,27,04:00-04:30,3.833
1599,9820,2016-07-05,2016,Jul,Tuesday,11,52,26,11:30-12:00,0.5
1600,9820,2017-06-01,2017,Jun,Thursday,5,3,41,05:00-05:30,0.167
1601,9820,2016-11-28,2016,Nov,Monday,20,9,58,20:00-20:30,4.833
1602,9820,2017-02-20,2017,Feb,Monday,6,6,15,06:00-06:30,0.167
1603,9820,2016-09-08,2016,Sep,Thursday,11,49,58,11:30-12:00,0.033
1604,9820,2017-01-21,2017,Jan,Saturday,14,19,6,14:00-14:30,0.167
1605,9820,2016-11-01,2016,Nov,Tuesday,7,24,15,07:00-07:30,5.4
1606,9820,2017-02-14,2017,Feb,Tuesday,9,12,54,09:00-09:30,0.833
1607,389,2018-10-27,2018,Oct,Saturday,20,17,33,20:00-20:30,13.917
1608,9820,2017-03-01,2017,Mar,Wednesday,7,37,49,07:30-08:00,2.5
1609,9820,2018-04-06,2018,Apr,Friday,7,51,8,07:30-08:00,0.167
1610,389,2017-07-14,2017,Jul,Friday,15,15,17,15:00-15:30,0.167
1611,9820,2016-11-07,2016,Nov,Monday,7,29,45,07:00-07:30,5.5
1612,389,2018-07-20,2018,Jul,Friday,3,54,16,03:30-04:00,0.633
1613,9820,2017-09-19,2017,Sep,Tuesday,15,17,40,15:00-15:30,0.167
1614,389,2018-05-15,2018,May,Tuesday,8,44,21,08:30-09:00,3.0
1615,9820,2017-10-11,2017,Oct,Wednesday,9,31,2,09:30-10:00,0.167
1616,389,2018-04-28,2018,Apr,Saturday,11,32,48,11:30-12:00,0.167
1617,9820,2017-10-02,2017,Oct,Monday,16,49,49,16:30-17:00,1.333
1618,9820,2017-03-27,2017,Mar,Monday,14,34,25,14:30-15:00,0.033
1619,9820,2016-07-21,2016,Jul,Thursday,8,35,54,08:30-09:00,1.183
1620,389,2018-09-10,2018,Sep,Monday,15,43,9,15:30-16:00,1.033
1621,389,2018-01-22,2018,Jan,Monday,9,50,6,09:30-10:00,1.667
1622,389,2018-11-04,2018,Nov,Sunday,17,4,57,17:00-17:30,0.833
1623,9820,2016-07-02,2016,Jul,Saturday,19,39,5,19:30-20:00,0.767
1624,9820,2016-07-02,2016,Jul,Saturday,16,10,9,16:00-16:30,0.217
1625,9820,2017-09-04,2017,Sep,Monday,17,35,24,17:30-18:00,0.5
1626,389,2018-09-22,2018,Sep,Saturday,22,0,42,22:00-22:30,0.667
1627,9820,2017-02-24,2017,Feb,Friday,19,40,9,19:30-20:00,9.017
1628,389,2018-07-16,2018,Jul,Monday,7,30,59,07:30-08:00,0.15
1629,9820,2018-10-24,2018,Oct,Wednesday,12,19,49,12:00-12:30,0.617
1630,9820,2018-10-31,2018,Oct,Wednesday,15,2,28,15:00-15:30,0.167
1631,9820,2016-11-11,2016,Nov,Friday,14,58,57,14:30-15:00,8.0
1632,389,2018-03-29,2018,Mar,Thursday,2,47,52,02:30-03:00,2.5
1633,9820,2017-03-03,2017,Mar,Friday,6,58,12,06:30-07:00,0.25
1634,389,2017-09-18,2017,Sep,Monday,12,26,9,12:00-12:30,5.017
1635,9820,2017-05-26,2017,May,Friday,4,47,1,04:30-05:00,1.617
1636,9820,2016-09-05,2016,Sep,Monday,13,25,10,13:00-13:30,16.017
1637,9820,2017-11-01,2017,Nov,Wednesday,17,16,13,17:00-17:30,6.517
1638,389,2018-04-08,2018,Apr,Sunday,11,13,44,11:00-11:30,0.167
1639,9820,2017-04-28,2017,Apr,Friday,9,32,54,09:30-10:00,2.483
1640,389,2017-09-10,2017,Sep,Sunday,11,26,8,11:00-11:30,1.05
1641,389,2018-04-18,2018,Apr,Wednesday,11,59,29,11:30-12:00,1.167
1642,9820,2018-03-25,2018,Mar,Sunday,9,8,42,09:00-09:30,5.0
1643,389,2017-11-01,2017,Nov,Wednesday,3,8,57,03:00-03:30,0.167
1644,9820,2017-03-25,2017,Mar,Saturday,5,12,20,05:00-05:30,6.333
1645,9820,2018-09-08,2018,Sep,Saturday,5,46,49,05:30-06:00,3.0
1646,9820,2018-04-14,2018,Apr,Saturday,7,4,22,07:00-07:30,2.85
1647,389,2018-08-15,2018,Aug,Wednesday,18,28,32,18:00-18:30,1.883
1648,9820,2018-09-05,2018,Sep,Wednesday,11,47,55,11:30-12:00,0.833
1649,9820,2017-10-22,2017,Oct,Sunday,9,25,0,09:00-09:30,4.883
1650,9820,2018-08-29,2018,Aug,Wednesday,4,59,52,04:30-05:00,1.5
1651,9820,2017-05-15,2017,May,Monday,7,46,55,07:30-08:00,2.233
1652,9820,2016-10-24,2016,Oct,Monday,13,21,20,13:00-13:30,0.167
1653,389,2017-12-14,2017,Dec,Thursday,14,51,9,14:30-15:00,0.883
1654,9820,2016-07-12,2016,Jul,Tuesday,18,3,54,18:00-18:30,5.617
1655,389,2018-08-02,2018,Aug,Thursday,18,31,39,18:30-19:00,0.167
1656,9820,2017-11-18,2017,Nov,Saturday,18,57,51,18:30-19:00,0.45
1657,389,2017-12-09,2017,Dec,Saturday,16,15,22,16:00-16:30,0.167
1658,9820,2018-04-17,2018,Apr,Tuesday,20,12,53,20:00-20:30,0.017
1659,389,2017-09-09,2017,Sep,Saturday,18,42,37,18:30-19:00,2.333
1660,9820,2018-04-21,2018,Apr,Saturday,15,46,10,15:30-16:00,0.7
1661,9820,2017-02-26,2017,Feb,Sunday,16,51,36,16:30-17:00,0.317
1662,9820,2016-08-30,2016,Aug,Tuesday,13,27,16,13:00-13:30,9.0
1663,9820,2016-08-20,2016,Aug,Saturday,5,43,43,05:30-06:00,0.633
1664,9820,2018-01-03,2018,Jan,Wednesday,16,50,52,16:30-17:00,0.917
1665,9820,2017-04-08,2017,Apr,Saturday,13,29,42,13:00-13:30,1.5
1666,9820,2017-04-12,2017,Apr,Wednesday,5,54,49,05:30-06:00,0.067
1667,9820,2017-02-07,2017,Feb,Tuesday,7,29,24,07:00-07:30,5.5
1668,389,2018-07-07,2018,Jul,Saturday,21,58,48,21:30-22:00,0.483
1669,389,2017-12-28,2017,Dec,Thursday,19,51,11,19:30-20:00,0.267
1670,9820,2017-11-07,2017,Nov,Tuesday,11,40,39,11:30-12:00,1.35
1671,389,2018-10-19,2018,Oct,Friday,19,9,42,19:00-19:30,0.667
1672,9820,2017-03-01,2017,Mar,Wednesday,20,19,55,20:00-20:30,1.333
1673,389,2018-12-19,2018,Dec,Wednesday,22,10,7,22:00-22:30,1.383
1674,9820,2018-10-25,2018,Oct,Thursday,16,38,51,16:30-17:00,0.833
1675,9820,2017-10-11,2017,Oct,Wednesday,9,33,12,09:30-10:00,3.483
1676,389,2018-05-24,2018,May,Thursday,16,54,47,16:30-17:00,1.6
1677,9820,2016-08-03,2016,Aug,Wednesday,17,38,50,17:30-18:00,0.333
1678,9820,2018-10-24,2018,Oct,Wednesday,11,11,2,11:00-11:30,0.167
1679,389,2018-05-10,2018,May,Thursday,17,5,21,17:00-17:30,0.15
1680,389,2018-10-06,2018,Oct,Saturday,10,49,1,10:30-11:00,29.533
1681,389,2017-09-20,2017,Sep,Wednesday,15,22,38,15:00-15:30,0.667
1682,389,2018-07-08,2018,Jul,Sunday,17,19,41,17:00-17:30,0.167
1683,9820,2017-02-15,2017,Feb,Wednesday,18,19,25,18:00-18:30,3.167
1684,9820,2018-09-02,2018,Sep,Sunday,5,12,49,05:00-05:30,7.117
1685,9820,2017-06-03,2017,Jun,Saturday,9,46,39,09:30-10:00,1.6
1686,389,2018-05-10,2018,May,Thursday,16,36,29,16:30-17:00,0.833
1687,389,2017-09-12,2017,Sep,Tuesday,19,2,37,19:00-19:30,15.85
1688,9820,2018-03-20,2018,Mar,Tuesday,16,40,33,16:30-17:00,6.567
1689,9820,2018-01-11,2018,Jan,Thursday,8,59,23,08:30-09:00,0.333
1690,9820,2016-07-26,2016,Jul,Tuesday,19,26,46,19:00-19:30,5.167
1691,9820,2017-10-29,2017,Oct,Sunday,21,10,38,21:00-21:30,0.5
1692,9820,2018-02-20,2018,Feb,Tuesday,8,55,49,08:30-09:00,0.467
1693,389,2018-08-04,2018,Aug,Saturday,17,23,23,17:00-17:30,0.133
1694,9820,2018-02-27,2018,Feb,Tuesday,10,41,25,10:30-11:00,1.083
1695,389,2018-06-18,2018,Jun,Monday,3,6,17,03:00-03:30,0.333
1696,9820,2017-08-25,2017,Aug,Friday,9,26,4,09:00-09:30,1.0
1697,389,2017-07-10,2017,Jul,Monday,19,19,24,19:00-19:30,0.067
1698,9820,2017-03-12,2017,Mar,Sunday,18,53,40,18:30-19:00,0.333
1699,9820,2017-05-31,2017,May,Wednesday,15,6,44,15:00-15:30,1.233
1700,389,2017-10-26,2017,Oct,Thursday,11,43,29,11:30-12:00,4.167
1701,389,2018-10-29,2018,Oct,Monday,0,3,12,00:00-00:30,2.833
1702,9820,2018-04-25,2018,Apr,Wednesday,18,40,12,18:30-19:00,1.167
1703,9820,2017-09-11,2017,Sep,Monday,9,42,54,09:30-10:00,0.95
1704,389,2017-11-18,2017,Nov,Saturday,17,39,38,17:30-18:00,0.167
1705,9820,2016-08-30,2016,Aug,Tuesday,9,34,4,09:30-10:00,1.65
1706,389,2018-10-13,2018,Oct,Saturday,14,55,14,14:30-15:00,0.3
1707,389,2018-11-07,2018,Nov,Wednesday,20,0,43,20:00-20:30,0.167
1708,9820,2017-05-09,2017,May,Tuesday,13,43,20,13:30-14:00,0.333
1709,389,2018-06-12,2018,Jun,Tuesday,16,16,32,16:00-16:30,0.667
1710,9820,2017-05-25,2017,May,Thursday,14,43,29,14:30-15:00,6.317
1711,389,2018-10-09,2018,Oct,Tuesday,17,2,15,17:00-17:30,0.333
1712,9820,2018-01-04,2018,Jan,Thursday,9,8,53,09:00-09:30,1.0
1713,389,2017-10-24,2017,Oct,Tuesday,7,47,5,07:30-08:00,0.5
1714,389,2018-06-30,2018,Jun,Saturday,15,43,12,15:30-16:00,0.167
1715,389,2017-11-06,2017,Nov,Monday,15,9,58,15:00-15:30,3.183
1716,389,2017-12-04,2017,Dec,Monday,21,28,39,21:00-21:30,0.067
1717,9820,2016-12-18,2016,Dec,Sunday,15,17,33,15:00-15:30,5.167
1718,9820,2016-12-19,2016,Dec,Monday,18,35,32,18:30-19:00,2.167
1719,9820,2017-02-09,2017,Feb,Thursday,5,49,49,05:30-06:00,5.167
1720,389,2017-10-28,2017,Oct,Saturday,10,8,27,10:00-10:30,2.433
1721,9820,2017-04-18,2017,Apr,Tuesday,13,10,6,13:00-13:30,0.833
1722,389,2018-06-29,2018,Jun,Friday,6,58,45,06:30-07:00,0.167
1723,389,2017-09-04,2017,Sep,Monday,3,16,23,03:00-03:30,0.1
1724,9820,2017-04-20,2017,Apr,Thursday,13,21,57,13:00-13:30,12.117
1725,389,2018-08-06,2018,Aug,Monday,13,57,33,13:30-14:00,0.167
1726,9820,2017-08-26,2017,Aug,Saturday,9,58,32,09:30-10:00,1.0
1727,9820,2016-11-26,2016,Nov,Saturday,21,29,24,21:00-21:30,0.167
1728,9820,2016-07-16,2016,Jul,Saturday,4,20,10,04:00-04:30,0.167
1729,389,2018-01-09,2018,Jan,Tuesday,19,53,8,19:30-20:00,0.333
1730,389,2017-08-15,2017,Aug,Tuesday,16,20,29,16:00-16:30,0.167
1731,389,2018-05-03,2018,May,Thursday,10,53,39,10:30-11:00,0.117
1732,389,2018-10-11,2018,Oct,Thursday,10,58,52,10:30-11:00,0.667
1733,9820,2018-04-29,2018,Apr,Sunday,9,6,59,09:00-09:30,1.9
1734,389,2017-12-22,2017,Dec,Friday,16,57,52,16:30-17:00,1.3
1735,9820,2018-09-26,2018,Sep,Wednesday,17,51,20,17:30-18:00,1.2
1736,389,2017-11-29,2017,Nov,Wednesday,15,4,19,15:00-15:30,0.05
1737,9820,2017-11-16,2017,Nov,Thursday,5,6,23,05:00-05:30,1.0
1738,9820,2018-11-09,2018,Nov,Friday,17,37,42,17:30-18:00,1.5
1739,9820,2017-04-29,2017,Apr,Saturday,6,25,10,06:00-06:30,0.167
1740,389,2018-04-10,2018,Apr,Tuesday,13,51,54,13:30-14:00,0.167
1741,389,2017-11-26,2017,Nov,Sunday,16,54,29,16:30-17:00,0.167
1742,389,2018-08-05,2018,Aug,Sunday,14,10,4,14:00-14:30,2.5
1743,9820,2018-07-26,2018,Jul,Thursday,17,35,8,17:30-18:00,0.167
1744,389,2017-11-18,2017,Nov,Saturday,18,0,9,18:00-18:30,0.1
1745,389,2018-11-16,2018,Nov,Friday,16,45,4,16:30-17:00,0.15
1746,9820,2016-12-07,2016,Dec,Wednesday,13,44,11,13:30-14:00,0.833
1747,389,2017-07-02,2017,Jul,Sunday,4,12,34,04:00-04:30,0.25
1748,389,2018-12-09,2018,Dec,Sunday,18,5,21,18:00-18:30,6.617
1749,9820,2018-09-12,2018,Sep,Wednesday,5,43,46,05:30-06:00,0.167
1750,389,2017-10-19,2017,Oct,Thursday,14,13,44,14:00-14:30,2.333
1751,9820,2017-08-20,2017,Aug,Sunday,18,29,14,18:00-18:30,0.333
1752,9820,2016-08-21,2016,Aug,Sunday,8,0,26,08:00-08:30,6.517
1753,9820,2016-10-26,2016,Oct,Wednesday,7,39,58,07:30-08:00,1.0
1754,389,2018-05-10,2018,May,Thursday,14,30,14,14:30-15:00,1.783
1755,9820,2018-11-18,2018,Nov,Sunday,17,54,41,17:30-18:00,0.167
1756,389,2018-05-02,2018,May,Wednesday,7,36,48,07:30-08:00,1.1
1757,389,2018-03-03,2018,Mar,Saturday,15,15,43,15:00-15:30,0.067
1758,9820,2017-10-14,2017,Oct,Saturday,6,46,9,06:30-07:00,0.5
1759,9820,2017-04-15,2017,Apr,Saturday,14,22,30,14:00-14:30,0.333
1760,9820,2016-08-31,2016,Aug,Wednesday,5,19,45,05:00-05:30,7.267
1761,9820,2017-04-27,2017,Apr,Thursday,14,58,50,14:30-15:00,1.167
